Sample	posterior	likelihood	prior	treeLikelihood.AMR-seqsim	treeHeight.t:AMR-seqsim	treeLength.t:AMR-seqsim	Tree.t:AMR-seqsim.count_Resistant_to_Sensitive	Tree.t:AMR-seqsim.count_Sensitive_to_Resistant	Tree.t:AMR-seqsim.count_Resistant	Tree.t:AMR-seqsim.count_Sensitive	rootTypeLogger.t:AMR-seqsim	R0.t:AMR-seqsim1	R0.t:AMR-seqsim2	samplingProportion.t:AMR-seqsim1	samplingProportion.t:AMR-seqsim2	samplingProportion.t:AMR-seqsim3	samplingProportion.t:AMR-seqsim4	becomeUninfectiousRate.t:AMR-seqsim1	becomeUninfectiousRate.t:AMR-seqsim2	rateMatrix.t:AMR-seqsim1	rateMatrix.t:AMR-seqsim2	geo-frequencies.t:AMR-seqsim1	geo-frequencies.t:AMR-seqsim2	clockRate.c:AMR-seqsim	kappa.s:AMR-seqsim	freqParameter.s:AMR-seqsim1	freqParameter.s:AMR-seqsim2	freqParameter.s:AMR-seqsim3	freqParameter.s:AMR-seqsim4
45000	-9141.792353115217	-8636.733441686658	-505.0589114285602	-8636.733441686658	10.822894581985729	245.97792238111654	67	86	47	53	0	2.0436951295551697	1.9635392628711053	0.0	0.15941981124927387	0.0	0.4505928869420621	0.4781357541010088	0.4781357541010088	0.5611532881003855	0.6907324585786515	0.770153175868943	0.22984682413105736	0.004173356099535841	2.250214699657848	0.23824386615774598	0.24855929766607254	0.2557081615257303	0.257488674650451
46000	-9143.39409264519	-8641.625365181495	-501.7687274636949	-8641.625365181495	9.910108851102017	242.88024710910895	68	84	44	56	0	2.1362277764258497	2.0964860631393725	0.0	0.16948281843235966	0.0	0.4485241515738054	0.4814773800688238	0.4814773800688238	0.5848997962097998	0.5331376047035303	0.770153175868943	0.22984682413105736	0.004358793699444652	2.250214699657848	0.23563125706399699	0.25117190675982154	0.2557081615257303	0.257488674650451
47000	-9146.280148723936	-8634.614343456691	-511.6658052672452	-8634.614343456691	11.363446876014994	244.12827657148284	84	102	47	53	1	2.125325243514085	2.535192632314345	0.0	0.13467436117191137	0.0	0.3556912540194832	0.46820454814431695	0.46820454814431695	0.6016933725799893	0.8979500476375734	0.7497204724237423	0.25027952757625815	0.004431683123332222	2.250214699657848	0.23563125706399699	0.25117190675982154	0.2557081615257303	0.257488674650451
48000	-9146.420411972756	-8637.642497541781	-508.7779144309749	-8637.642497541781	10.192099963839862	244.20981313838206	81	104	52	48	1	2.031956249001951	2.4222872967872506	0.0	0.11525899161731303	0.0	0.3850933700924182	0.5491836375965433	0.5491836375965433	0.5652199719084047	1.0555019944801818	0.7010435836205444	0.298956416379456	0.0046079983811235245	2.8387193765169685	0.23563125706399699	0.25117190675982154	0.2557081615257303	0.257488674650451
49000	-9132.088716015485	-8628.191358848026	-503.89735716746037	-8628.191358848026	11.719220223116924	241.93031438302359	83	111	56	44	0	2.4039777095317576	2.602786389313819	0.0	0.10370312102978033	0.0	0.39048899363287354	0.5056824520097508	0.5056824520097508	0.6210589935114118	0.9743088805618154	0.8064674913614754	0.19353250863852495	0.0041913276587718555	2.8387193765169685	0.2369925119803318	0.25117190675982154	0.2557081615257303	0.2561274197341162
50000	-9125.663778174905	-8633.53232614932	-492.13145202558627	-8633.53232614932	10.161632739671813	236.90175254704982	69	94	53	47	0	2.2882991343883488	1.9614407141464716	0.0	0.10260387300434243	0.0	0.4348125614708141	0.548056765991444	0.548056765991444	0.5056838150170428	0.9548930636643865	0.8064674913614754	0.19353250863852495	0.004544145256018498	2.8387193765169685	0.2369925119803318	0.25117190675982154	0.2557081615257303	0.2561274197341162
51000	-9125.882775451259	-8635.42828462702	-490.45449082423943	-8635.42828462702	9.896153804784596	234.95653909797562	71	101	58	42	0	2.458825853621663	1.7074990177923102	0.0	0.13547389695109316	0.0	0.4501368447448761	0.48590715121620504	0.48590715121620504	0.7329449564761694	0.7613899183322237	0.9383144235213137	0.06168557647868676	0.004585108922439616	2.8387193765169685	0.2369925119803318	0.25117190675982154	0.2610290958643223	0.25080648539552414
52000	-9134.61451259135	-8638.008893231596	-496.60561935975386	-8638.008893231596	9.718060282827475	232.83586430247678	73	105	61	39	1	2.6391548735438324	1.8739282060842721	0.0	0.13899418907068709	0.0	0.5757291844270128	0.43668291735329845	0.43668291735329845	0.8203365850488021	0.6361111570838941	0.8687471905781996	0.13125280942180084	0.004725987188708663	2.8387193765169685	0.23297933061768625	0.25117190675982154	0.2650422772269679	0.25080648539552414
53000	-9134.96808305446	-8637.18531428349	-497.78276877097034	-8637.18531428349	10.463722427892716	232.42738970169324	85	117	60	40	0	2.435284284072379	1.8046523256252855	0.0	0.0804817516343533	0.0	0.301572050154266	0.5642459059634645	0.5642459059634645	0.8442869157716785	0.9924231320076833	0.8972788417260784	0.10272115827392196	0.004438784228412765	2.8387193765169685	0.23914167830875588	0.24484800537021426	0.26520383092550553	0.25080648539552414
54000	-9056.467021530525	-8569.905981068307	-486.56104046221765	-8569.905981068307	9.941642139257434	225.5131833620311	100	125	53	47	0	2.38556770982394	2.326610062168099	0.0	0.15167016309675413	0.0	0.4891515830162927	0.5076288915709031	0.5076288915709031	0.8567568878361884	1.2023292969967174	0.8958348181763254	0.104165181823675	0.004515517649354054	2.8387193765169685	0.23914167830875588	0.24484800537021426	0.26520383092550553	0.25080648539552414
55000	-9050.492254403287	-8558.207395204023	-492.28485919926345	-8558.207395204023	10.669515570140634	229.2178225683311	116	140	52	48	0	1.9353253556699979	2.2948007756935676	0.0	0.18724566639976506	0.0	0.42194433965156	0.504116233898157	0.504116233898157	1.033622671951522	1.1661621458519706	0.8852967162831814	0.11470328371681897	0.004444644639550881	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
56000	-9066.07403600562	-8576.590585402419	-489.4834506032025	-8576.590585402419	10.197828422312032	227.11245508956463	109	126	45	55	0	2.1652333522028546	2.0094555268471845	0.0	0.19220798429184396	0.0	0.6684362004455496	0.4571228548889346	0.4571228548889346	0.8583210943913027	1.2119858614045627	0.6823396146078584	0.317660385392142	0.004827851064142461	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
57000	-9069.579034731225	-8578.455479959375	-491.12355477184985	-8578.455479959375	10.734812366968885	228.31579546267605	116	140	52	48	0	2.5288894316730017	2.3104891591972447	0.0	0.16606121017322495	0.0	0.5639392752275707	0.46651606081080377	0.46651606081080377	0.8429519895303549	1.2546319503465262	0.7628668129733003	0.2371331870267001	0.004574447326102927	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
58000	-9066.329466351748	-8576.160997193565	-490.1684691581838	-8576.160997193565	10.704792721671698	229.2709286488479	112	141	57	43	0	2.4700574141833647	2.289885843725742	0.0	0.194963575470149	0.0	0.4995597382271392	0.5042258366262726	0.5042258366262726	0.8975985195272382	1.3671261479987515	0.7628668129733003	0.2371331870267001	0.004272489306652201	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
59000	-9050.149924827307	-8563.703411061117	-486.4465137661904	-8563.703411061117	10.877644376384513	232.15000140590212	126	155	57	43	0	2.059588913746602	2.156745173096302	0.0	0.11190161617534283	0.0	0.6674280903170742	0.507205994177839	0.507205994177839	0.8755864833184062	1.8980162104935256	0.5304975961066647	0.4695024038933357	0.004525918763096602	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
60000	-9033.860254156667	-8560.24139790129	-473.6188562553757	-8560.24139790129	11.441942636526893	232.74132155472816	145	165	49	51	1	2.0335379757855403	3.149925184149104	0.0	0.11470617943177842	0.0	0.5172763050744364	0.47510036700023645	0.47510036700023645	0.8489105632085275	1.824894018654065	0.34580850968820487	0.6541914903117956	0.00433675885353581	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
61000	-9027.951696314807	-8555.021354104429	-472.9303422103792	-8555.021354104429	10.58749891638612	230.06063363955684	147	165	47	53	1	1.9964701930298476	3.2303834436111813	0.0	0.12089904635286965	0.0	0.3520476155081909	0.5264446972319968	0.5264446972319968	0.9594619805906655	2.1493971986412097	0.006363422458981638	0.9936365775410188	0.004460736507007535	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
62000	-9022.490558073627	-8555.58663557147	-466.90392250215785	-8555.58663557147	10.872990572130474	230.25145414409184	153	175	51	49	1	2.151050444291915	3.453936467831826	0.0	0.13325627236210535	0.0	0.6101454968915435	0.4426740072089445	0.4426740072089445	1.0651294400019615	1.9963414741257022	0.006363422458981638	0.9936365775410188	0.004748921123551092	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
63000	-9013.124640366055	-8560.890565036656	-452.2340753293988	-8560.890565036656	10.938867487181186	230.40469253622882	166	179	42	58	1	1.6954543651317717	2.84295781512404	0.0	0.07244594797544207	0.0	0.43063497967419084	0.5445970848066912	0.5445970848066912	1.140287646456004	2.3651946988201127	0.006363422458981638	0.9936365775410188	0.004477803522897326	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
64000	-9014.464653624666	-8555.544966991345	-458.91968663332017	-8555.544966991345	10.751232397226616	230.89170647877614	161	177	45	55	1	2.0031089890615634	4.135256073731605	0.0	0.06916818369918402	0.0	0.41756686248964464	0.4941325660715157	0.4941325660715157	0.9399191142562595	2.3888127495732374	0.5619257126795978	0.4380742873204026	0.004445130228656227	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
65000	-9005.606752444197	-8566.108691034377	-439.49806140982105	-8566.108691034377	10.81529974788842	227.99622221395816	148	177	57	43	0	1.9922745583258448	2.869907454853443	0.0	0.1225857860839602	0.0	0.6557358093033164	0.5133481375536972	0.5133481375536972	0.9137240352486707	3.0122707931006643	0.5619257126795978	0.4380742873204026	0.00438041744281939	2.8387193765169685	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
66000	-9004.552196354483	-8563.848107062682	-440.7040892918019	-8563.848107062682	10.770490571145416	228.59202695782773	151	177	54	46	0	1.8509676616917048	3.091368127900447	0.0	0.1265265332764438	0.0	0.5155006810169916	0.522334432998788	0.522334432998788	0.8552706202641448	2.434029659451563	0.8586321681497093	0.14136783185029106	0.004661228395770738	2.5308408122437527	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
67000	-9009.93534958065	-8563.754206509137	-446.18114307151376	-8563.754206509137	10.511227279824217	227.95253439789553	144	176	61	39	1	1.9253526868623958	3.085463657969333	0.0	0.11955674379980323	0.0	0.6264897838993625	0.4803334394675878	0.4803334394675878	0.8266918514337873	2.402842395668583	0.8586321681497093	0.14136783185029106	0.004574409891076298	2.5308408122437527	0.24099225993858828	0.24484800537021426	0.26520383092550553	0.24895590376569174
68000	-9024.464548098425	-8562.14826132261	-462.31628677581494	-8562.14826132261	11.081022397799583	230.29116188587903	126	156	58	42	0	1.9656203757375705	2.3570610399447007	0.0	0.09281786265829539	0.0	0.6234002342042991	0.5395170796618328	0.5395170796618328	0.8680462389534098	2.2147711749626433	0.8586321681497093	0.14136783185029106	0.004825099334472793	2.5308408122437527	0.24099225993858828	0.24484800537021426	0.2681695659309031	0.2459901687602942
69000	-9028.432459116182	-8553.674878171265	-474.7575809449179	-8553.674878171265	10.710966590749283	228.22075934835593	120	147	55	45	0	1.8702519074976136	3.384355301705345	0.0	0.08254669967594834	0.0	0.4648054756503992	0.5000890360797312	0.5000890360797312	0.8201196614330021	2.325978918062139	0.8586321681497093	0.14136783185029106	0.0043775843866202336	2.5308408122437527	0.24099225993858828	0.2531533611262786	0.25986421017483874	0.2459901687602942
70000	-8999.460112806373	-8539.89983632024	-459.5602764861321	-8539.89983632024	10.649505479534435	226.58356136161126	123	152	57	43	0	1.8868289432522574	3.287674667505466	0.0	0.1282088714811428	0.0	0.5233147288805082	0.4887406076627012	0.4887406076627012	0.813331997554933	1.8904478792465778	0.8586321681497093	0.14136783185029106	0.004693299503423413	2.5308408122437527	0.24099225993858828	0.2531533611262786	0.25986421017483874	0.2459901687602942
71000	-8999.343322457686	-8533.70074600981	-465.64257644787483	-8533.70074600981	10.917552532333763	228.84670001440404	116	136	48	52	0	1.6914674460409922	3.353604257655263	0.0	0.11635101107676851	0.0	0.47453389580714567	0.48506276908366613	0.48506276908366613	0.7754092732162597	1.8777906444405672	0.7395833514495698	0.2604166485504306	0.004630048636396714	2.5308408122437527	0.24157256411731187	0.2560853801230271	0.2563518869993666	0.2459901687602942
72000	-9005.96668668546	-8535.83151388138	-470.1351728040806	-8535.83151388138	10.29142294686144	228.13101891119786	119	143	52	48	0	1.7671499545993772	3.727456823962981	0.0	0.08322126267863302	0.0	0.3919522484270574	0.5355868426759922	0.5355868426759922	0.6179757222610603	2.061085712400651	0.7395833514495698	0.2604166485504306	0.004628793168620945	2.5308408122437527	0.24157256411731187	0.2560853801230271	0.2563518869993666	0.2459901687602942
73000	-8996.339485109356	-8528.67304660185	-467.66643850750563	-8528.67304660185	10.578238105275108	227.52416340481716	133	153	48	52	0	1.854302119819496	2.9629732624985166	0.0	0.13623458565680333	0.0	0.5636389129906787	0.5081092666195308	0.5081092666195308	0.88151575541761	1.7434444723087146	0.7395833514495698	0.2604166485504306	0.004435708443456924	2.5308408122437527	0.24157256411731187	0.2560853801230271	0.2563518869993666	0.2459901687602942
74000	-8999.211679538686	-8525.280712993586	-473.9309665450994	-8525.280712993586	10.769857858741355	229.83412754406064	139	157	47	53	1	1.8532039597202121	2.9011637084222284	0.0	0.14359944761476237	0.0	0.5507913146926438	0.466316734813115	0.466316734813115	0.8992358761330567	1.8771157170727077	0.44765045140486404	0.5523495485951364	0.004438470980909803	2.5308408122437527	0.24157256411731187	0.2560853801230271	0.2563518869993666	0.2459901687602942
75000	-9003.631294946314	-8522.028159810054	-481.6031351362598	-8522.028159810054	11.68823057067218	231.90238728858674	148	162	43	57	1	1.7785200350124524	2.9536724649685913	0.0	0.10756837630492906	0.0	0.36857318813450546	0.5175024937406992	0.5175024937406992	1.0712215041374422	1.7899379891134692	0.26051449643823243	0.739485503561768	0.004604166884898909	2.5308408122437527	0.24157256411731187	0.2560853801230271	0.2563518869993666	0.2459901687602942
76000	-9007.046156321792	-8526.244635446094	-480.8015208756993	-8526.244635446094	10.518492998110538	228.35759869763305	145	161	44	56	0	2.0295351820970042	2.970701539881114	0.0	0.1750823082945285	0.0	0.5575021279723608	0.4465844429828632	0.4465844429828632	1.2722610849826648	1.6590446269815315	0.26051449643823243	0.739485503561768	0.004578770093549249	2.5308408122437527	0.24157256411731187	0.2560853801230271	0.2563518869993666	0.2459901687602942
77000	-9004.776814091198	-8519.452149197181	-485.32466489401645	-8519.452149197181	12.00679109802618	231.55514380058835	147	161	43	57	1	1.6246586408493089	3.32470073015892	0.0	0.20153408006626472	0.0	0.53956232457375	0.46722778252042113	0.46722778252042113	1.269394066113768	1.4987291937973746	0.4121557375835097	0.5878442624164908	0.004606986380386801	2.5308408122437527	0.24157256411731187	0.2560853801230271	0.2563518869993666	0.2459901687602942
78000	-9005.676079827193	-8527.764476665867	-477.9116031613258	-8527.764476665867	11.54646105309117	231.35137499460052	158	168	39	61	1	2.067297595581308	2.7794915958080346	0.0	0.10875903323708187	0.0	0.4202588464898001	0.47179554644653654	0.47179554644653654	1.2056870242285889	1.5632905597891613	0.4121557375835097	0.5878442624164908	0.004295247836074854	2.5308408122437527	0.24157256411731187	0.24834442942622442	0.2751020459655267	0.23498096049093686
79000	-9008.454717869823	-8528.484795083046	-479.96992278677595	-8528.484795083046	11.120801119554207	230.1490049896176	140	149	37	63	0	1.3530197313283243	3.415502532417902	0.0	0.16590913659370282	0.0	0.4273319274182977	0.4735435863610254	0.4735435863610254	0.9633132329142416	1.538514999813656	0.7107921484784228	0.28920785152157763	0.004659447109949559	2.5308408122437527	0.24157256411731187	0.24834442942622442	0.2751020459655267	0.23498096049093686
80000	-9023.913381333297	-8536.56188356117	-487.3514977721272	-8536.56188356117	11.364462689691265	230.3053019664473	149	161	41	59	1	1.842415685198421	2.279632894418426	0.0	0.223888375011501	0.0	0.4415465297474444	0.5515358577142426	0.5515358577142426	1.3589208912067376	1.3160544024050038	0.7107921484784228	0.28920785152157763	0.004628518439739725	2.5308408122437527	0.24157256411731187	0.24834442942622442	0.2751020459655267	0.23498096049093686
81000	-9019.417753384872	-8538.526372610784	-480.8913807740881	-8538.526372610784	11.396097877103841	228.49134270584167	150	168	46	54	0	2.076625978924748	2.1902299759501442	0.0	0.21390502527158714	0.0	0.3412313566595905	0.5522277956047169	0.5522277956047169	1.5288699724832364	1.4012006297176172	0.7107921484784228	0.28920785152157763	0.004506006052150121	2.5308408122437527	0.24157256411731187	0.27453177022344916	0.24891470516830194	0.23498096049093686
82000	-9016.199786304725	-8530.066033215888	-486.1337530888369	-8530.066033215888	10.673286652845194	228.46860796612037	140	155	44	56	1	1.8894803725283607	2.446882691013562	0.0	0.18923256224817264	0.0	0.4337401772288322	0.47617741185533585	0.47617741185533585	1.2818100718923222	1.1260833149893024	0.1760483895801146	0.8239516104198857	0.004727999404005695	2.5308408122437527	0.24157256411731187	0.27453177022344916	0.2443032792686222	0.2395923863906166
83000	-9004.526710962447	-8523.894862118832	-480.63184884361476	-8523.894862118832	10.169968810133096	227.54072227878174	148	158	39	61	1	2.237332184894573	2.186140949448291	0.0	0.16636475508234289	0.0	0.46038709944966283	0.478480504104977	0.478480504104977	1.45000990640411	1.246102165119034	0.16744246382681102	0.8325575361731893	0.004707238570664563	2.5308408122437527	0.24157256411731187	0.27453177022344916	0.2443032792686222	0.2395923863906166
84000	-8991.131876180567	-8522.979209375364	-468.1526668052021	-8522.979209375364	10.932521267471923	223.83280354772478	151	169	46	54	0	1.8764117566711567	2.468789344649575	0.0	0.13581823590834563	0.0	0.37585463129654073	0.5272999771982209	0.5272999771982209	1.3341889481474023	1.43685237926059	0.16744246382681102	0.8325575361731893	0.00477924629840105	2.470057142643662	0.2384675214574844	0.27453177022344916	0.2443032792686222	0.2426974290504441
85000	-8977.762727282172	-8514.204339194055	-463.5583880881168	-8514.204339194055	10.460183407924358	219.69370507791803	149	160	40	60	1	2.0236254407368968	2.621715224311518	0.0	0.11712381619805552	0.0	0.3927682201533692	0.5039037211342038	0.5039037211342038	1.1198996345593974	1.814854303602876	0.05394418630766663	0.9460558136923337	0.004694958155673619	2.470057142643662	0.2384675214574844	0.27453177022344916	0.2443032792686222	0.2426974290504441
86000	-8978.952648603477	-8516.21818901559	-462.73445958788705	-8516.21818901559	9.616674259601364	220.44640121439969	158	171	42	58	1	2.109011246775956	3.513449226919694	0.0	0.2750781850687812	0.0	0.550455455173443	0.38565568678563544	0.38565568678563544	1.187169232872553	1.8922566122801376	0.05394418630766663	0.9460558136923337	0.0048223518572951835	2.4454370095726374	0.2384675214574844	0.27453177022344916	0.2443032792686222	0.2426974290504441
87000	-8970.381097127085	-8527.088179222746	-443.2929179043382	-8527.088179222746	9.872049793839977	222.38106968047467	172	179	36	64	1	1.4060880433365273	3.2718666977432123	0.0	0.10440384408349723	0.0	0.4333873177686846	0.5584409377198036	0.5584409377198036	1.1491337760178117	2.2089518426724033	0.05394418630766663	0.9460558136923337	0.004846988564588299	2.4454370095726374	0.2384675214574844	0.27453177022344916	0.2443032792686222	0.2426974290504441
88000	-8975.437861597433	-8522.686736091442	-452.75112550599033	-8522.686736091442	10.338942166387675	220.37406532007836	167	178	40	60	1	1.876466519178571	2.8185414334538454	0.0	0.17024873316342076	0.0	0.645669935086684	0.5023206696371239	0.5023206696371239	1.4551551044594222	1.914033316630136	0.05394418630766663	0.9460558136923337	0.004957045827815977	2.4454370095726374	0.2384675214574844	0.2483834910673603	0.2443032792686222	0.268845708206533
89000	-8957.761635405448	-8516.247649631132	-441.51398577431667	-8516.247649631132	10.128065442430383	220.87358622381333	174	185	40	60	1	1.7917667473096386	2.7663809167404203	0.0	0.10189999423375024	0.0	0.2739934811511011	0.5051578258882696	0.5051578258882696	1.4733668750146347	1.7178942104280448	0.05394418630766663	0.9460558136923337	0.004597368549906223	2.4454370095726374	0.2384675214574844	0.2483834910673603	0.2443032792686222	0.268845708206533
90000	-8944.592056566527	-8515.836261349741	-428.75579521678617	-8515.836261349741	9.940072058514088	221.29035464734906	188	191	32	68	1	1.851998307112176	2.631021511984368	0.0	0.17020896493031745	0.0	0.5120206010513771	0.5091916829104853	0.5091916829104853	1.467061815648134	1.9913806397440574	0.05394418630766663	0.9460558136923337	0.004824062401725133	2.4454370095726374	0.2399389469554236	0.2483834910673603	0.242831853770683	0.268845708206533
91000	-8952.436167940115	-8514.739305500187	-437.6968624399278	-8514.739305500187	10.046359597327303	222.17028888985857	178	178	29	71	1	1.387178073505007	3.361362697282265	0.0	0.17018945398037438	0.0	0.45939839581960046	0.5026562296286874	0.5026562296286874	1.4903579666500677	1.9216078947234356	0.05394418630766663	0.9460558136923337	0.004640850465243355	2.4823821739759886	0.2399389469554236	0.2483834910673603	0.242831853770683	0.268845708206533
92000	-8965.455325850307	-8526.602023212514	-438.8533026377927	-8526.602023212514	9.59497647360446	220.1678366043742	177	173	25	75	1	1.6088495887483618	3.195032658820293	0.0	0.15615104676866756	0.0	0.32795981629185694	0.4873936833494412	0.4873936833494412	1.4284369376293187	1.7942417349102313	0.05394418630766663	0.9460558136923337	0.00505996323705285	2.4823821739759886	0.2399389469554236	0.25701889100810377	0.242831853770683	0.2602103082657895
93000	-8975.35198546565	-8526.260699976503	-449.09128548914606	-8526.260699976503	10.759751616521482	221.98443869565136	177	172	24	76	1	1.0467399501016303	2.880771164450424	0.0	0.2630304913458338	0.0	0.4251168117930598	0.47911544683213736	0.47911544683213736	1.603046229158257	1.7837421288800819	0.05394418630766663	0.9460558136923337	0.00481591832551667	2.4823821739759886	0.2399389469554236	0.25701889100810377	0.24613505649784953	0.256907105538623
94000	-8972.553999511529	-8531.943280361389	-440.61071915014037	-8531.943280361389	9.942364854173217	221.95940558125255	183	181	27	73	1	1.2750999285413622	2.76333853887321	0.0	0.2812960160738395	0.0	0.478129880988728	0.4550049282461157	0.4550049282461157	1.7343741214166053	1.7051478708989842	0.05394418630766663	0.9460558136923337	0.004448914562287675	2.4823821739759886	0.2399389469554236	0.25701889100810377	0.24613505649784953	0.256907105538623
95000	-8966.062100524437	-8521.504795946268	-444.5573045781688	-8521.504795946268	10.012018952425203	221.80048206364305	178	178	29	71	1	1.7887695519910003	3.376885579661716	0.0	0.18060665211788998	0.0	0.3267541975022078	0.4763909002251966	0.4763909002251966	1.6897663700256207	1.5690981842087592	0.05394418630766663	0.9460558136923337	0.004698717203185489	2.4823821739759886	0.2399389469554236	0.25701889100810377	0.24613505649784953	0.256907105538623
96000	-8993.685171488938	-8528.558401424185	-465.12677006475343	-8528.558401424185	10.667156188293045	223.6993643627692	157	165	37	63	1	1.5732749102571586	2.591589449085832	0.0	0.16845060678908602	0.0	0.42922759253666914	0.518509103674626	0.518509103674626	1.4308478164768181	1.3737033948789021	0.05394418630766663	0.9460558136923337	0.004660685111776989	2.4823821739759886	0.2399389469554236	0.25695193460709237	0.2567643069769624	0.2463448114605215
97000	-8988.298794359402	-8522.855377795808	-465.4434165635947	-8522.855377795808	10.039511005267688	222.531850622923	152	164	41	59	1	1.932529349927645	2.4895606638273793	0.0	0.23195491578775537	0.0	0.3667441226694795	0.4837389383802333	0.4837389383802333	1.396941725892453	1.2164898366027046	0.05394418630766663	0.9460558136923337	0.004689932067269769	2.4823821739759886	0.2399389469554236	0.25695193460709237	0.2567643069769624	0.2463448114605215
98000	-8968.785020125695	-8522.605487088484	-446.1795330372119	-8522.605487088484	10.37551837133732	217.93085282903115	162	167	34	66	1	1.6707299042827668	2.425423374444918	0.0	0.1893020718716207	0.0	0.25709969351819556	0.518026310685484	0.518026310685484	1.9432374289692038	1.2405159647423947	0.05394418630766663	0.9460558136923337	0.004541140138761659	2.4823821739759886	0.2399389469554236	0.25695193460709237	0.2567643069769624	0.2463448114605215
