AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Delaware,All,2017-18,26,3.8,0,7,184,null
State,Delaware,All,2017-18,27,5.2,0,9,174,null
State,Delaware,All,2017-18,28,1.3,0,2,156,null
State,Delaware,All,2017-18,29,6.6,0,13,196,null
State,Delaware,All,2017-18,30,5.5,0,9,163,null
State,Delaware,All,2017-18,31,4.6,0,7,151,null
State,Delaware,All,2017-18,32,5.3,0,10,189,null
State,Delaware,All,2017-18,33,6.1,0,9,148,null
State,Delaware,All,2017-18,34,7.3,0,14,191,null
State,Delaware,All,2017-18,35,5.6,0,10,177,null
State,Delaware,All,2017-18,36,6.5,0,10,155,null
State,Delaware,All,2017-18,37,5.1,0,8,157,null
State,Delaware,All,2017-18,38,7,0,11,158,null
State,Delaware,All,2017-18,39,4.4,0,8,180,null
State,District of Columbia,All,2017-18,40,6.5,0,6,93,null
State,District of Columbia,All,2017-18,41,6.3,0,6,95,null
State,District of Columbia,All,2017-18,42,5.2,0,5,97,null
State,District of Columbia,All,2017-18,43,3.6,0,3,84,null
State,District of Columbia,All,2017-18,44,6.4,0,5,78,null
State,District of Columbia,All,2017-18,45,5.1,0,5,98,null
State,District of Columbia,All,2017-18,46,5.5,0,5,91,null
State,District of Columbia,All,2017-18,47,5.4,0,5,93,null
State,District of Columbia,All,2017-18,48,3.9,0,3,76,null
State,District of Columbia,All,2017-18,49,5.7,0,5,88,null
State,District of Columbia,All,2017-18,50,2.2,0,2,92,null
State,District of Columbia,All,2017-18,51,3.7,0,4,107,null
State,District of Columbia,All,2017-18,52,2.9,1,2,103,null
State,District of Columbia,All,2017-18,1,6.5,1,7,124,null
State,District of Columbia,All,2017-18,2,14.2,2,16,127,null
State,District of Columbia,All,2017-18,3,8.9,1,8,101,null
State,District of Columbia,All,2017-18,4,6.3,2,5,112,null
State,District of Columbia,All,2017-18,5,10.6,3,8,104,null
State,District of Columbia,All,2017-18,6,6.6,0,8,122,null
State,District of Columbia,All,2017-18,7,11.8,2,11,110,null
State,District of Columbia,All,2017-18,8,20.3,5,9,69,null
State,District of Columbia,All,2017-18,9,7.5,0,7,93,null
State,District of Columbia,All,2017-18,10,5.6,1,4,89,null
State,District of Columbia,All,2017-18,11,7.5,1,6,93,null
State,District of Columbia,All,2017-18,12,7.8,1,6,90,null
State,District of Columbia,All,2017-18,13,6.3,0,7,111,null
State,District of Columbia,All,2017-18,14,7.5,0,7,93,null
State,District of Columbia,All,2017-18,15,7.1,0,8,113,null
State,District of Columbia,All,2017-18,16,5.4,0,5,92,null
State,District of Columbia,All,2017-18,17,7.8,0,8,103,null
State,District of Columbia,All,2017-18,18,11.1,0,12,108,null
State,District of Columbia,All,2017-18,19,5.6,0,5,89,null
State,District of Columbia,All,2017-18,20,5.1,0,4,79,null
State,District of Columbia,All,2017-18,21,5.4,0,5,93,null
State,District of Columbia,All,2017-18,22,4.8,0,4,84,null
State,District of Columbia,All,2017-18,23,11.5,0,10,87,null
State,District of Columbia,All,2017-18,24,4.1,0,4,98,null
State,District of Columbia,All,2017-18,25,9.9,0,9,91,null
State,District of Columbia,All,2017-18,26,5,0,5,101,null
State,District of Columbia,All,2017-18,27,7.4,0,7,94,null
State,District of Columbia,All,2017-18,28,2.1,0,2,94,null
State,District of Columbia,All,2017-18,29,3.1,0,3,97,null
State,District of Columbia,All,2017-18,30,5.6,0,5,90,null
State,District of Columbia,All,2017-18,31,6.9,0,7,102,null
State,District of Columbia,All,2017-18,32,2.2,0,2,91,null
State,District of Columbia,All,2017-18,33,0,0,0,90,null
State,District of Columbia,All,2017-18,34,4.8,0,4,83,null
State,District of Columbia,All,2017-18,35,0,0,0,77,null
State,District of Columbia,All,2017-18,36,4.2,0,4,96,null
State,District of Columbia,All,2017-18,37,1.2,0,1,85,null
State,District of Columbia,All,2017-18,38,3.2,0,3,95,null
State,District of Columbia,All,2017-18,39,4.2,0,4,95,null
State,Florida,All,2017-18,40,5.1,2,197,"3,923",null
State,Florida,All,2017-18,41,4.9,2,186,"3,835",null
State,Florida,All,2017-18,42,5.6,2,209,"3,792",null
State,Florida,All,2017-18,43,6.3,1,241,"3,834",null
State,Florida,All,2017-18,44,6.1,4,238,"3,955",null
State,Florida,All,2017-18,45,6.1,4,230,"3,858",null
State,Florida,All,2017-18,46,5.9,5,226,"3,911",null
State,Florida,All,2017-18,47,5.9,3,225,"3,852",null
State,Florida,All,2017-18,48,5.7,6,217,"3,945",null
State,Florida,All,2017-18,49,5.7,5,217,"3,865",null
State,Florida,All,2017-18,50,6.3,13,248,"4,130",null
State,Florida,All,2017-18,51,6.1,14,244,"4,244",null
State,Florida,All,2017-18,52,6.2,16,241,"4,137",null
State,Florida,All,2017-18,1,6.9,31,271,"4,389",null
State,Florida,All,2017-18,2,7.7,41,312,"4,562",null
State,Florida,All,2017-18,3,8.1,53,321,"4,605",null
State,Florida,All,2017-18,4,8.4,60,320,"4,521",null
State,Florida,All,2017-18,5,8.3,73,305,"4,554",null
State,Florida,All,2017-18,6,8.4,72,307,"4,531",null
State,Florida,All,2017-18,7,8.5,67,299,"4,330",null
State,Florida,All,2017-18,8,7.2,33,261,"4,089",null
State,Florida,All,2017-18,9,6,22,222,"4,070",null
State,Florida,All,2017-18,10,6.1,10,235,"4,000",null
State,Florida,All,2017-18,11,6.3,19,246,"4,179",null
State,Florida,All,2017-18,12,6.1,17,231,"4,045",null
State,Florida,All,2017-18,13,7,13,269,"4,020",null
State,Florida,All,2017-18,14,5.9,7,232,"4,034",null
State,Florida,All,2017-18,15,6.2,14,226,"3,896",null
State,Florida,All,2017-18,16,5.6,8,211,"3,927",null
State,Florida,All,2017-18,17,5.2,4,197,"3,833",null
State,Florida,All,2017-18,18,4.7,3,180,"3,880",null
State,Florida,All,2017-18,19,5.3,3,197,"3,801",null
State,Florida,All,2017-18,20,5.4,1,202,"3,737",null
State,Florida,All,2017-18,21,4.9,0,179,"3,664",null
State,Florida,All,2017-18,22,5.2,5,196,"3,862",null
State,Florida,All,2017-18,23,5.4,0,208,"3,886",null
State,Florida,All,2017-18,24,4.4,3,165,"3,792",null
State,Florida,All,2017-18,25,5.5,0,206,"3,774",null
State,Florida,All,2017-18,26,5.1,1,188,"3,714",null
State,Florida,All,2017-18,27,4.7,1,187,"4,016",null
State,Florida,All,2017-18,28,5.2,0,192,"3,669",null
State,Florida,All,2017-18,29,4.8,1,177,"3,718",null
State,Florida,All,2017-18,30,5,2,180,"3,657",null
State,Florida,All,2017-18,31,5.3,0,196,"3,727",null
State,Florida,All,2017-18,32,4.9,2,180,"3,742",null
State,Florida,All,2017-18,33,4.8,1,173,"3,590",null
State,Florida,All,2017-18,34,4.7,3,168,"3,652",null
State,Florida,All,2017-18,35,5.2,2,189,"3,701",null
State,Florida,All,2017-18,36,5.5,1,199,"3,667",null
State,Florida,All,2017-18,37,4.6,0,177,"3,865",null
State,Florida,All,2017-18,38,4.8,2,180,"3,770",null
State,Florida,All,2017-18,39,5.3,0,200,"3,782",null
State,Georgia,All,2017-18,40,5.2,0,81,"1,548",null
State,Georgia,All,2017-18,41,4.6,0,72,"1,574",null
State,Georgia,All,2017-18,42,5.3,2,86,"1,653",null
State,Georgia,All,2017-18,43,5.4,0,82,"1,519",null
State,Georgia,All,2017-18,44,5.3,1,85,"1,624",null
State,Georgia,All,2017-18,45,3.9,1,63,"1,632",null
State,Georgia,All,2017-18,46,4.7,1,72,"1,538",null
State,Georgia,All,2017-18,47,6.3,2,100,"1,632",null
State,Georgia,All,2017-18,48,6.1,2,96,"1,611",null
State,Georgia,All,2017-18,49,5,3,81,"1,678",null
State,Georgia,All,2017-18,50,5.9,1,100,"1,721",null
State,Georgia,All,2017-18,51,5,4,83,"1,741",null
State,Georgia,All,2017-18,52,6.4,4,103,"1,663",null
State,Georgia,All,2017-18,1,6.2,14,104,"1,908",null
State,Georgia,All,2017-18,2,7.3,22,129,"2,058",null
State,Georgia,All,2017-18,3,8.5,40,126,"1,948",null
State,Georgia,All,2017-18,4,9.3,42,140,"1,960",null
State,Georgia,All,2017-18,5,9.4,38,142,"1,906",null
State,Georgia,All,2017-18,6,8.6,42,124,"1,930",null
State,Georgia,All,2017-18,7,9.7,47,134,"1,872",null
State,Georgia,All,2017-18,8,7.2,17,99,"1,606",null
State,Georgia,All,2017-18,9,6,20,75,"1,584",null
State,Georgia,All,2017-18,10,5.4,6,82,"1,640",null
State,Georgia,All,2017-18,11,5.3,7,81,"1,663",null
State,Georgia,All,2017-18,12,5.1,4,81,"1,661",null
State,Georgia,All,2017-18,13,6.2,1,102,"1,657",null
State,Georgia,All,2017-18,14,5.7,2,92,"1,640",null
State,Georgia,All,2017-18,15,4.7,1,76,"1,623",null
State,Georgia,All,2017-18,16,5.3,0,85,"1,618",null
State,Georgia,All,2017-18,17,3.6,0,60,"1,645",null
State,Georgia,All,2017-18,18,5.4,0,85,"1,578",null
State,Georgia,All,2017-18,19,4.5,0,75,"1,659",null
State,Georgia,All,2017-18,20,5.1,1,79,"1,560",null
State,Georgia,All,2017-18,21,4.6,0,69,"1,510",null
State,Georgia,All,2017-18,22,4.6,0,73,"1,583",null
State,Georgia,All,2017-18,23,4.6,0,70,"1,525",null
State,Georgia,All,2017-18,24,4.2,0,63,"1,517",null
State,Georgia,All,2017-18,25,4.2,0,63,"1,496",null
State,Georgia,All,2017-18,26,3.4,0,52,"1,519",null
State,Georgia,All,2017-18,27,4.9,0,73,"1,505",null
State,Georgia,All,2017-18,28,3.7,0,56,"1,508",null
State,Georgia,All,2017-18,29,3.7,0,55,"1,478",null
